time,addr,comp,asn,statType,trackinstance,trackowner,length,frameType,slotOffset,frequency,l2Src,rssi,lqi,crc,queuePos,ACK_RX
"2017-04-07 12:40:53,527",b868,9,379813,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,186,15,1,1,0
"2017-04-07 12:40:53,552",8772,9,379813,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,175,15,1,0,0
"2017-04-07 12:40:57,068",b381,9,379934,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,175,0,1,0,0
"2017-04-07 12:40:57,069",b868,9,379934,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,188,15,1,1,0
"2017-04-07 12:40:57,069",1162,9,379934,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,15,1,0,0
"2017-04-07 12:40:57,072",c280,9,379934,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,194,65,1,1,0
"2017-04-07 12:40:59,626",b868,9,380016,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d8c280,165,69,1,1,0
"2017-04-07 12:40:59,655",8772,9,380016,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d8c280,195,151,1,1,0
"2017-04-07 12:41:00,736",1162,9,380056,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,183,15,1,0,0
"2017-04-07 12:41:00,738",b868,9,380056,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,186,15,1,1,0
"2017-04-07 12:41:00,888",8772,9,380061,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,24,1,2,1
"2017-04-07 12:41:02,569",b868,9,380116,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,51,1,1,1
"2017-04-07 12:41:03,773",b868,9,380157,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,25,1,0,1
"2017-04-07 12:41:06,025",b868,9,380232,4,3,054332ff03d9b381,88,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,255,1,1,1
"2017-04-07 12:41:06,836",c280,9,380259,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,194,20,1,0,0
"2017-04-07 12:41:06,838",1162,9,380259,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,189,172,1,0,0
"2017-04-07 12:41:06,839",b868,9,380259,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,188,105,1,1,0
"2017-04-07 12:41:06,841",b381,9,380259,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,174,128,1,0,0
"2017-04-07 12:41:07,499",8772,9,380281,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,62,16,054332ff02dc1162,189,66,1,1,1
"2017-04-07 12:41:08,069",1162,9,380300,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,65,1,0,0
"2017-04-07 12:41:08,070",b868,9,380300,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,188,15,1,1,0
"2017-04-07 12:41:08,073",c280,9,380300,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,194,15,1,0,0
"2017-04-07 12:41:08,073",b381,9,380300,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 12:41:09,274",b868,9,380340,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,186,15,1,1,0
"2017-04-07 12:41:09,277",1162,9,380340,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,183,65,1,0,0
"2017-04-07 12:41:09,278",8772,9,380340,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,175,245,1,2,0
"2017-04-07 12:41:09,875",b868,9,380360,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,176,1,1,1
"2017-04-07 12:41:11,857",8772,9,380422,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d8c280,195,64,1,0,0
"2017-04-07 12:41:12,067",b868,9,380433,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,51,1,1,1
"2017-04-07 12:41:12,524",8772,9,380448,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,26,16,054332ff03d8c280,195,66,1,0,1
"2017-04-07 12:41:14,893",b868,9,380527,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,105,16,054332ff03da8772,188,51,1,0,1
"2017-04-07 12:41:16,608",b868,9,380584,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,186,69,1,0,0
"2017-04-07 12:41:16,609",1162,9,380584,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,183,172,1,0,0
"2017-04-07 12:41:16,610",8772,9,380584,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,175,151,1,0,0
"2017-04-07 12:41:17,930",c280,9,380625,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,194,65,1,0,0
"2017-04-07 12:41:20,637",b868,9,380718,4,4,054332ff03dab868,89,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,51,1,1,1
"2017-04-07 12:41:21,476",b381,9,380746,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,183,0,1,0,0
"2017-04-07 12:41:21,477",b868,9,380746,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,186,0,1,1,0
"2017-04-07 12:41:21,479",8772,9,380746,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,15,1,0,0
"2017-04-07 12:41:22,714",b868,9,380787,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,165,0,1,1,0
"2017-04-07 12:41:22,714",8772,9,380787,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,15,1,0,0
"2017-04-07 12:41:27,577",b868,9,380949,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,188,0,1,0,0
"2017-04-07 12:41:27,579",c280,9,380949,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,194,65,1,0,0
"2017-04-07 12:41:27,581",1162,9,380949,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,188,15,1,1,0
"2017-04-07 12:41:28,091",8772,9,380966,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,138,16,054332ff02dc1162,189,24,1,0,1
"2017-04-07 12:41:28,179",b868,9,380969,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,187,1,0,1
"2017-04-07 12:41:31,246",8772,9,381071,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,195,64,1,1,0
"2017-04-07 12:41:31,248",b868,9,381071,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,165,0,1,0,0
"2017-04-07 12:41:32,477",b868,9,381112,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03d8c280,165,0,1,0,0
"2017-04-07 12:41:32,480",8772,9,381112,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03d8c280,195,20,1,1,0
"2017-04-07 12:41:33,078",b868,9,381131,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,189,51,1,0,1
"2017-04-07 12:41:33,679",b868,9,381152,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,186,147,1,0,0
"2017-04-07 12:41:33,680",8772,9,381152,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 12:41:33,681",b381,9,381152,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,183,0,1,1,0
"2017-04-07 12:41:34,911",b868,9,381193,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,188,31,1,0,0
"2017-04-07 12:41:34,912",c280,9,381193,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,194,27,1,0,0
"2017-04-07 12:41:34,912",1162,9,381193,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,189,20,1,0,0
"2017-04-07 12:41:34,915",b381,9,381193,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,174,0,1,1,0
"2017-04-07 12:41:36,538",b868,9,381247,4,3,054332ff03d9b381,88,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,255,1,2,1
"2017-04-07 12:41:37,347",8772,9,381274,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff02dc1162,189,114,1,0,0
"2017-04-07 12:41:37,348",b868,9,381274,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff02dc1162,186,105,1,2,0
"2017-04-07 12:41:37,352",b381,9,381274,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff02dc1162,183,128,1,0,0
"2017-04-07 12:41:38,008",8772,9,381296,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,62,16,054332ff02dc1162,189,66,1,1,1
"2017-04-07 12:41:38,579",c280,9,381315,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,194,15,1,0,0
"2017-04-07 12:41:38,581",1162,9,381315,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,188,65,1,0,0
"2017-04-07 12:41:39,780",8772,9,381355,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,189,52,1,0,0
"2017-04-07 12:41:39,782",b381,9,381355,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,187,128,1,0,0
"2017-04-07 12:41:39,784",1162,9,381355,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,186,172,1,0,0
"2017-04-07 12:41:42,577",b868,9,381448,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,51,1,0,1
"2017-04-07 12:41:43,031",8772,9,381463,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,26,16,054332ff03d8c280,195,66,1,0,1
"2017-04-07 12:41:43,448",b868,9,381477,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d9b381,186,52,1,0,0
"2017-04-07 12:41:43,450",1162,9,381477,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d9b381,183,172,1,0,0
"2017-04-07 12:41:43,600",8772,9,381482,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,25,1,1,1
"2017-04-07 12:41:45,403",b868,9,381542,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,105,16,054332ff03da8772,188,51,1,0,1
"2017-04-07 12:41:45,881",b868,9,381558,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,186,190,1,0,0
"2017-04-07 12:41:45,884",b381,9,381558,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,183,0,1,0,0
"2017-04-07 12:41:45,887",8772,9,381558,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 12:41:46,485",b868,9,381578,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,189,25,1,0,1
"2017-04-07 12:41:48,437",b381,9,381640,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,175,0,1,0,0
"2017-04-07 12:41:48,439",b868,9,381640,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,188,0,1,0,0
"2017-04-07 12:41:48,440",1162,9,381640,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,189,15,1,0,0
"2017-04-07 12:41:48,442",c280,9,381640,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,194,64,1,0,0
"2017-04-07 12:41:50,783",8772,9,381721,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,175,64,1,0,0
"2017-04-07 12:41:50,783",1162,9,381721,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,183,15,1,0,0
"2017-04-07 12:41:50,785",b868,9,381721,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 12:41:51,987",8772,9,381761,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,195,64,1,0,0
"2017-04-07 12:41:54,542",b868,9,381843,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff02dc1162,186,0,1,0,0
"2017-04-07 12:41:54,545",b381,9,381843,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff02dc1162,183,0,1,0,0
"2017-04-07 12:41:54,571",8772,9,381843,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff02dc1162,189,64,1,0,0
"2017-04-07 12:41:56,883",b381,9,381924,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,0,1,0,0
"2017-04-07 12:41:56,885",b868,9,381924,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,188,0,1,0,0
"2017-04-07 12:41:56,887",1162,9,381924,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,15,1,0,0
"2017-04-07 12:41:56,887",c280,9,381924,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,193,64,1,0,0
"2017-04-07 12:41:58,689",b868,9,381984,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,176,1,1,1
"2017-04-07 12:42:01,753",b868,9,382086,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,186,0,1,1,0
"2017-04-07 12:42:01,756",8772,9,382086,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,175,64,1,1,0
"2017-04-07 12:42:01,756",1162,9,382086,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,183,15,1,0,0
"2017-04-07 12:42:02,985",1162,9,382127,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 12:42:02,985",b381,9,382127,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,187,0,1,0,0
"2017-04-07 12:42:02,987",c280,9,382127,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,165,64,1,0,0
"2017-04-07 12:42:02,988",8772,9,382127,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,64,1,1,0
"2017-04-07 12:42:03,588",b868,9,382146,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,51,1,0,1
"2017-04-07 12:42:04,188",b381,9,382167,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff02dc1162,183,128,1,0,0
"2017-04-07 12:42:04,188",8772,9,382167,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,196,65,1,0,0
"2017-04-07 12:42:04,189",b868,9,382167,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff02dc1162,186,31,1,0,0
"2017-04-07 12:42:06,743",1162,9,382249,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,189,0,1,0,0
"2017-04-07 12:42:06,744",b868,9,382249,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,189,15,1,1,0
"2017-04-07 12:42:06,746",b381,9,382249,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,175,15,1,0,0
"2017-04-07 12:42:06,749",c280,9,382249,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,194,0,1,0,0
"2017-04-07 12:42:07,044",b868,9,382262,4,3,054332ff03d9b381,88,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,255,1,1,1
"2017-04-07 12:42:08,609",8772,9,382314,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,65,16,054332ff02dc1162,189,66,1,0,1
"2017-04-07 12:42:12,845",1162,9,382452,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,183,65,1,0,0
"2017-04-07 12:42:12,878",8772,9,382452,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d8c280,195,252,1,1,0
"2017-04-07 12:42:13,084",b868,9,382463,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,51,1,2,1
"2017-04-07 12:42:15,553",b868,9,382545,4,4,054332ff03dab868,89,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,51,1,2,1
"2017-04-07 12:42:16,396",c280,9,382573,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,194,0,1,2,0
"2017-04-07 12:42:16,398",b868,9,382573,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,188,0,1,2,0
"2017-04-07 12:42:17,625",b868,9,382614,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,186,128,1,1,0
"2017-04-07 12:42:17,626",1162,9,382614,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,183,172,1,0,0
"2017-04-07 12:42:17,627",8772,9,382614,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,176,172,1,0,0
"2017-04-07 12:42:22,493",8772,9,382776,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,189,172,1,0,0
"2017-04-07 12:42:22,495",b381,9,382776,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,186,0,1,0,0
"2017-04-07 12:42:22,496",1162,9,382776,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,186,172,1,1,0
"2017-04-07 12:42:23,006",8772,9,382793,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,138,16,054332ff02dc1162,189,24,1,0,1
"2017-04-07 12:42:23,095",b868,9,382796,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,187,1,0,1
"2017-04-07 12:42:23,727",1162,9,382817,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,183,64,1,0,0
"2017-04-07 12:42:23,727",8772,9,382817,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,175,64,1,0,0
"2017-04-07 12:42:23,729",b868,9,382817,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 12:42:27,393",8772,9,382939,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,189,64,1,0,0
"2017-04-07 12:42:27,394",b381,9,382939,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,183,15,1,0,0
"2017-04-07 12:42:27,394",b868,9,382939,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,186,0,1,1,0
"2017-04-07 12:42:28,595",b868,9,382979,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,0,1,1,0
"2017-04-07 12:42:28,595",1162,9,382979,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,64,1,0,0
"2017-04-07 12:42:28,597",c280,9,382979,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,194,15,1,3,0
"2017-04-07 12:42:28,598",b381,9,382979,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 12:42:34,098",b868,9,383161,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,189,51,1,2,1
"2017-04-07 12:42:34,697",1162,9,383182,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,183,64,1,0,0
"2017-04-07 12:42:34,698",8772,9,383182,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,175,65,1,0,0
"2017-04-07 12:42:34,699",b868,9,383182,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,186,94,1,2,0
"2017-04-07 12:42:35,932",b868,9,383223,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,165,94,1,0,0
"2017-04-07 12:42:35,935",8772,9,383223,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 12:42:37,258",b381,9,383264,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff02dc1162,183,0,1,1,0
"2017-04-07 12:42:37,553",b868,9,383277,4,3,054332ff03d9b381,88,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,255,1,0,1
"2017-04-07 12:42:38,364",b381,9,383304,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,183,178,1,0,0
"2017-04-07 12:42:38,365",b868,9,383304,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,186,200,1,0,0
"2017-04-07 12:42:38,365",8772,9,383304,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,0,1,0,0
"2017-04-07 12:42:39,596",b868,9,383345,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,200,1,0,0
"2017-04-07 12:42:39,597",1162,9,383345,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,0,1,1,0
"2017-04-07 12:42:39,598",c280,9,383345,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,194,15,1,4,0
"2017-04-07 12:42:39,601",b381,9,383345,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,178,1,0,0
"2017-04-07 12:42:41,401",b868,9,383405,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,176,1,0,1
"2017-04-07 12:42:41,763",8772,9,383416,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,152,16,054332ff02dc1162,189,66,1,0,1
"2017-04-07 12:42:42,034",8772,9,383426,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d8c280,195,52,1,1,0
"2017-04-07 12:42:43,595",b868,9,383478,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,51,1,0,1
"2017-04-07 12:42:44,466",8772,9,383507,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,189,172,1,0,0
"2017-04-07 12:42:44,469",b381,9,383507,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,186,128,1,0,0
"2017-04-07 12:42:44,469",1162,9,383507,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,186,172,1,0,0
"2017-04-07 12:42:46,903",8772,9,383588,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,195,15,1,0,0
"2017-04-07 12:42:48,133",c280,9,383629,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,194,0,1,3,0
"2017-04-07 12:42:55,559",1162,9,383873,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,183,71,1,0,0
"2017-04-07 12:42:55,559",b868,9,383873,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,186,71,1,0,0
"2017-04-07 12:42:55,589",8772,9,383873,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,176,15,1,0,0
"2017-04-07 12:42:56,669",8772,9,383913,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,15,1,0,0
"2017-04-07 12:42:56,670",b868,9,383913,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,186,71,1,0,0
"2017-04-07 12:42:56,672",b381,9,383913,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,183,0,1,0,0
"2017-04-07 12:43:00,336",c280,9,384035,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,194,0,1,5,0
"2017-04-07 12:43:00,338",b381,9,384035,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,175,0,1,0,0
"2017-04-07 12:43:00,339",1162,9,384035,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,189,71,1,0,0
"2017-04-07 12:43:00,347",b868,9,384035,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,188,71,1,0,0
"2017-04-07 12:43:04,005",b381,9,384157,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03da8772,174,128,1,1,0
"2017-04-07 12:43:04,007",b868,9,384157,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03da8772,188,7,1,2,0
"2017-04-07 12:43:04,608",b868,9,384176,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,236,1,2,1
"2017-04-07 12:43:05,209",8772,9,384197,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff02dc1162,189,114,1,0,0
"2017-04-07 12:43:06,440",b381,9,384238,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,183,15,1,1,0
"2017-04-07 12:43:06,442",8772,9,384238,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,15,1,0,0
"2017-04-07 12:43:06,442",b868,9,384238,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,186,15,1,2,0
"2017-04-07 12:43:07,762",1162,9,384279,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,186,90,1,0,0
"2017-04-07 12:43:07,767",b381,9,384279,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,186,128,1,1,0
"2017-04-07 12:43:07,792",8772,9,384279,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,189,114,1,0,0
"2017-04-07 12:43:08,063",b868,9,384292,4,3,054332ff03d9b381,88,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,123,1,0,1
"2017-04-07 12:43:10,468",b868,9,384372,4,4,054332ff03dab868,89,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,236,1,0,1
"2017-04-07 12:43:11,309",1162,9,384400,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,15,1,1,0
