time,addr,asn,length,frameType,slotOffset,frequency,l2Dest,txpower,numTxAttempts,L3Src,L3Dest,L4Proto,L4SrcPort,L4DestPort,succes_rx,succes_ack,list_rx
"2017-07-20 15:20:45,068",0009,3432,95,IEEE154_TYPE_DATA,0,19,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_ICMPv6,155,0,1,0,"['0002', '000d']"
"2017-07-20 15:20:45,073",000b,3432,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['000c', '0001']"
"2017-07-20 15:20:45,128",0002,3443,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,"['0009', '0001']"
"2017-07-20 15:20:45,133",000c,3443,45,IEEE154_TYPE_BEACON,0,18,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:45,135",000e,3443,95,IEEE154_TYPE_DATA,0,18,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,['000d']
"2017-07-20 15:20:45,192",0002,3454,95,IEEE154_TYPE_DATA,0,20,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_ICMPv6,155,0,1,0,"['000e', '000c', '0009', '0001']"
"2017-07-20 15:20:45,324",0001,3476,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000d', '0002', '000b']"
"2017-07-20 15:20:45,363",0009,3487,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000d', '0002', '0001']"
"2017-07-20 15:20:45,425",000d,3498,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000e', '0009', '0001']"
"2017-07-20 15:20:45,493",000e,3509,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000d', '0002', '000b']"
"2017-07-20 15:20:45,752",0002,3564,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000c', '000e', '0009', '0001']"
"2017-07-20 15:20:45,760",000b,3564,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:45,857",000c,3586,45,IEEE154_TYPE_BEACON,0,23,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0009', '0002', '0001']"
"2017-07-20 15:20:45,941",0001,3597,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000e', '000d', '000c', '0009', '0002', '000b']"
"2017-07-20 15:20:46,045",0009,3619,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '000d', '000c']"
"2017-07-20 15:20:46,155",000d,3641,45,IEEE154_TYPE_BEACON,0,11,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000e', '0009', '0001']"
"2017-07-20 15:20:46,216",000e,3652,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000a', '000d', '0007', '0002', '0008', '0001']"
"2017-07-20 15:20:46,508",0002,3696,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000c', '0009', '0008']"
"2017-07-20 15:20:46,522",000b,3696,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['000e', '0007', '0001']"
"2017-07-20 15:20:46,595",000c,3707,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '000b', '0001']"
"2017-07-20 15:20:46,768",0001,3729,45,IEEE154_TYPE_BEACON,0,17,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0009', '000e', '000d', '000c', '0002', '000b']"
"2017-07-20 15:20:46,971",0009,3762,45,IEEE154_TYPE_BEACON,0,23,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000d', '0007', '0002']"
"2017-07-20 15:20:47,050",000d,3773,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0007', '000e', '0009', '0008', '0001']"
"2017-07-20 15:20:47,129",000e,3784,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000d', '000a', '0008', '0007', '0002', '000b', '0001']"
"2017-07-20 15:20:47,432",0002,3828,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0007', '0003', '000e', '000c', '0009', '0008', '0005', '0001']"
"2017-07-20 15:20:47,463",000b,3828,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['0006']
"2017-07-20 15:20:47,643",000c,3850,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0006', '0005']"
"2017-07-20 15:20:47,673",0001,3850,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '000e', '000d', '0009', '000b']"
"2017-07-20 15:20:48,017",0009,3894,45,IEEE154_TYPE_BEACON,0,25,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0006', '000e', '000d', '000c', '0007', '0003', '0002']"
"2017-07-20 15:20:48,129",000d,3905,45,IEEE154_TYPE_BEACON,0,17,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000e', '0008', '0007', '0005', '0009', '0001']"
"2017-07-20 15:20:48,232",000e,3916,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000d', '000a', '0008', '0007', '0005', '0002', '0001']"
"2017-07-20 15:20:48,632",000b,3960,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['0008', '0007', '0006', '0001']"
"2017-07-20 15:20:48,717",0002,3971,45,IEEE154_TYPE_BEACON,0,18,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000e', '0007', '000c', '0009', '0008', '0005', '0003', '0001']"
"2017-07-20 15:20:48,836",000c,3982,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0006', '0005', '0002']"
"2017-07-20 15:20:48,855",0001,3982,95,IEEE154_TYPE_DATA,0,20,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000001,IANA_ICMPv6,155,0,1,0,"['000d', '0009', '000b']"
"2017-07-20 15:20:48,968",0001,3993,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000d,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,0,"['000d', '000e', '0009', '0002', '000b']"
"2017-07-20 15:20:49,066",000b,4004,95,IEEE154_TYPE_DATA,0,26,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_ICMPv6,155,0,1,0,"['0006', '000e', '0007', '0003', '0001']"
"2017-07-20 15:20:49,160",0003,4015,42,IEEE154_TYPE_DATA,0,21,141592cc0000000b,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,162",0007,4015,42,IEEE154_TYPE_DATA,0,21,141592cc0000000b,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,1,['000b']
"2017-07-20 15:20:49,168",0006,4015,42,IEEE154_TYPE_DATA,0,21,141592cc0000000b,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,263",0003,4026,42,IEEE154_TYPE_DATA,0,12,141592cc0000000b,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,274",0009,4026,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0007', '0002', '000d', '0001']"
"2017-07-20 15:20:49,278",0006,4026,42,IEEE154_TYPE_DATA,0,12,141592cc0000000b,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,283",000b,4026,34,IEEE154_TYPE_DATA,0,12,141592cc00000007,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,379",000c,4037,95,IEEE154_TYPE_DATA,0,15,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_ICMPv6,155,0,1,0,"['0002', '0006', '0009', '0005']"
"2017-07-20 15:20:49,495",0005,4048,46,IEEE154_TYPE_DATA,0,16,141592cc0000000c,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,500",000d,4048,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0008', '0007']"
"2017-07-20 15:20:49,526",0001,4048,30,IEEE154_TYPE_DATA,0,16,141592cc0000000b,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:49,620",000e,4059,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['000a']
"2017-07-20 15:20:49,626",000d,4059,95,IEEE154_TYPE_DATA,0,13,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_ICMPv6,155,0,1,0,"['0007', '0008', '0009', '0003']"
"2017-07-20 15:20:49,649",0001,4059,30,IEEE154_TYPE_DATA,0,13,141592cc0000000b,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:49,731",0008,4070,42,IEEE154_TYPE_DATA,0,25,141592cc0000000d,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,735",0007,4070,95,IEEE154_TYPE_DATA,0,25,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:20:49,742",0003,4070,42,IEEE154_TYPE_DATA,0,25,141592cc0000000b,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,744",0005,4070,46,IEEE154_TYPE_DATA,0,25,141592cc0000000c,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,763",0001,4070,30,IEEE154_TYPE_DATA,0,25,141592cc0000000b,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:49,843",0009,4081,95,IEEE154_TYPE_DATA,0,17,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:20:49,851",0008,4081,42,IEEE154_TYPE_DATA,0,17,141592cc0000000d,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:49,870",0001,4081,30,IEEE154_TYPE_DATA,0,17,141592cc0000000b,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:49,967",0005,4092,46,IEEE154_TYPE_DATA,0,24,141592cc0000000c,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,1,['000c']
"2017-07-20 15:20:49,985",000b,4092,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['0003']
"2017-07-20 15:20:49,988",0001,4092,30,IEEE154_TYPE_DATA,0,24,141592cc0000000b,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:50,072",0008,4103,42,IEEE154_TYPE_DATA,0,22,141592cc0000000d,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,['000d']
"2017-07-20 15:20:50,080",0002,4103,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['0003', '000e', '0007', '0009', '0001']"
"2017-07-20 15:20:50,091",000c,4103,34,IEEE154_TYPE_DATA,0,22,141592cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,1,['0005']
"2017-07-20 15:20:50,097",0006,4103,42,IEEE154_TYPE_DATA,0,22,141592cc0000000b,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['000b']
"2017-07-20 15:20:50,218",0002,4114,95,IEEE154_TYPE_DATA,0,23,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_ICMPv6,155,0,1,0,"['0005', '000e', '0007', '0009', '0008', '0003', '0001']"
"2017-07-20 15:20:50,220",000d,4114,34,IEEE154_TYPE_DATA,0,23,141592cc00000008,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,222",000c,4112,42,IEEE154_TYPE_DATA,9,16,141592cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,['0001']
"2017-07-20 15:20:50,224",000c,4114,42,IEEE154_TYPE_DATA,0,23,141592cc00000001,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,234",000b,4114,30,IEEE154_TYPE_DATA,0,23,141592cc00000006,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,1,['0006']
"2017-07-20 15:20:50,338",000c,4123,42,IEEE154_TYPE_DATA,9,13,141592cc00000001,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,1,['0001']
"2017-07-20 15:20:50,349",000e,4125,95,IEEE154_TYPE_DATA,0,14,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,['000a']
"2017-07-20 15:20:50,355",0006,4125,42,IEEE154_TYPE_DATA,0,14,141592cc0000000b,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,1,['000b']
"2017-07-20 15:20:50,365",000d,4125,34,IEEE154_TYPE_DATA,0,14,141592cc00000008,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,1,['0008']
"2017-07-20 15:20:50,386",0001,4125,30,IEEE154_TYPE_DATA,0,14,141592cc0000000b,31,2,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:50,469",000c,4136,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,['0009']
"2017-07-20 15:20:50,477",0005,4136,95,IEEE154_TYPE_DATA,0,19,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_ICMPv6,155,0,1,0,"['0007', '0002', '0008', '000d']"
"2017-07-20 15:20:50,481",0006,4136,42,IEEE154_TYPE_DATA,0,19,141592cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,483",000a,4136,46,IEEE154_TYPE_DATA,0,19,141592cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,488",000b,4136,30,IEEE154_TYPE_DATA,0,19,141592cc00000006,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,575",0006,4147,42,IEEE154_TYPE_DATA,0,18,141592cc0000000b,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,580",000b,4147,30,IEEE154_TYPE_DATA,0,18,141592cc00000006,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,664",0009,4158,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '000c', '000d', '0007', '0006']"
"2017-07-20 15:20:50,675",000a,4158,46,IEEE154_TYPE_DATA,0,20,141592cc0000000e,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,['000e']
"2017-07-20 15:20:50,780",000e,4169,34,IEEE154_TYPE_DATA,0,11,141592cc0000000a,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,1,['000a']
"2017-07-20 15:20:50,829",000e,4176,42,IEEE154_TYPE_DATA,7,20,141592cc0000000d,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,1,['000d']
"2017-07-20 15:20:50,897",000d,4180,30,IEEE154_TYPE_DATA,0,26,141592cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,899",000a,4180,46,IEEE154_TYPE_DATA,0,26,141592cc0000000e,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:50,918",0001,4180,30,IEEE154_TYPE_DATA,0,26,141592cc0000000b,31,3,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,1,['000b']
"2017-07-20 15:20:50,992",000d,4191,30,IEEE154_TYPE_DATA,0,21,141592cc0000000e,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,024",0001,4191,30,IEEE154_TYPE_DATA,0,21,141592cc0000000c,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,1,['000c']
"2017-07-20 15:20:51,111",000e,4202,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0007', '000a', '0008']"
"2017-07-20 15:20:51,119",0006,4202,42,IEEE154_TYPE_DATA,0,12,141592cc0000000b,31,3,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,121",000c,4200,42,IEEE154_TYPE_DATA,9,19,141592cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,122",000c,4202,42,IEEE154_TYPE_DATA,0,12,141592cc00000001,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,126",000b,4202,30,IEEE154_TYPE_DATA,0,12,141592cc00000006,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,138",0001,4202,30,IEEE154_TYPE_DATA,0,12,141592cc0000000c,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:20:51,220",000c,4211,42,IEEE154_TYPE_DATA,9,18,141592cc00000001,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,221",000c,4213,42,IEEE154_TYPE_DATA,0,15,141592cc00000001,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,['0001']
"2017-07-20 15:20:51,312",0003,4224,42,IEEE154_TYPE_DATA,0,16,141592cc0000000b,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,327",0002,4224,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0008', '0007', '0005']"
"2017-07-20 15:20:51,349",000b,4224,30,IEEE154_TYPE_DATA,0,16,141592cc00000006,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,354",0001,4224,30,IEEE154_TYPE_DATA,0,16,141592cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,['000c']
"2017-07-20 15:20:51,459",000d,4235,30,IEEE154_TYPE_DATA,0,13,141592cc0000000e,31,3,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,1,['000e']
"2017-07-20 15:20:51,469",000b,4235,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['0006']
"2017-07-20 15:20:51,479",0001,4235,30,IEEE154_TYPE_DATA,0,13,141592cc0000000c,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,511",000e,4242,38,IEEE154_TYPE_DATA,7,16,141592cc0000000d,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,1,['000d']
"2017-07-20 15:20:51,577",000c,4244,38,IEEE154_TYPE_DATA,9,26,141592cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,604",0001,4246,30,IEEE154_TYPE_DATA,0,25,141592cc0000000c,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,0,['000c']
"2017-07-20 15:20:51,618",000d,4246,34,IEEE154_TYPE_DATA,0,25,141592cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,1,['000e']
"2017-07-20 15:20:51,695",000c,4255,38,IEEE154_TYPE_DATA,9,21,141592cc00000001,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,696",000c,4257,38,IEEE154_TYPE_DATA,0,17,141592cc00000001,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:20:51,699",0006,4257,42,IEEE154_TYPE_DATA,0,17,141592cc0000000b,31,4,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,1,['000b']
"2017-07-20 15:20:51,709",0003,4257,42,IEEE154_TYPE_DATA,0,17,141592cc00000002,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,1,['0002']
